spotify_track_uri,ts_x,username,platform,ms_played_x,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name_x,master_metadata_album_artist_name_x,master_metadata_album_album_name_x,reason_start,reason_end,shuffle,skipped,offline,track_id,master_metadata_track_name_y,master_metadata_album_artist_name_y,master_metadata_album_album_name_y,ts_y,ms_played_y,Track URI,Track Name_releases,Artist URI(s)_releases,Artist Name(s)_releases,Album URI_releases,Album Name_releases,Album Artist URI(s)_releases,Album Artist Name(s)_releases,Album Release Date_releases,Album Image URL_releases,Disc Number_releases,Track Number_releases,Track Duration (ms)_releases,Track Preview URL_releases,Explicit_releases,Popularity_releases,ISRC_releases,Added By_releases,Added At_releases,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
spotify:track:1ES671b3rtljUyR6y0Cm1V,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",112498,SE,,,"Má vlast, JB 1:112: No. 2, Vltava (Die Moldau)",Bedřich Smetana,Smetana: Ma Vlast,backbtn,,True,False,True,1ES671b3rtljUyR6y0Cm1V,"Má vlast, JB 1:112: No. 2, Vltava (Die Moldau)",Bedřich Smetana,Smetana: Ma Vlast,2017-05-28 08:57:32+00:00,504858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5Wjzqz7rRpCcSV3SKqTNLd,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",233105,SE,,,Fractals,Kareful,Fractals,trackdone,,True,False,True,5Wjzqz7rRpCcSV3SKqTNLd,Fractals,Kareful,Fractals,2017-06-14 20:20:39+00:00,233105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5CZemYOzQXnCX6aub0nkht,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",145045,SE,,,The Cost,Xavier Wulf,Project X,trackdone,,True,False,True,5CZemYOzQXnCX6aub0nkht,The Cost,Xavier Wulf,Project X,2016-12-13 16:03:49+00:00,145045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1UWLde7XQbj8I5gIlL6w0j,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1962,SE,,,Lullabies - Jim-E Stack Remix,Yuna,Lullabies,clickrow,,True,False,True,1UWLde7XQbj8I5gIlL6w0j,Lullabies - Jim-E Stack Remix,Yuna,Lullabies,2017-06-14 20:20:39+00:00,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6z5ODupMLPkO2xyuPXqH3L,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",730,SE,,,Flight,weird inside,Flight & Safety,clickrow,,True,False,True,6z5ODupMLPkO2xyuPXqH3L,Flight,weird inside,Flight & Safety,2017-06-14 20:20:39+00:00,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:08f3JsbHl6m7ZkLI4fe8oh,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",136296,SE,,,Link,Sleepdealer,Dreamland,trackdone,,True,False,True,08f3JsbHl6m7ZkLI4fe8oh,Link,Sleepdealer,Dreamland,2017-06-14 20:20:39+00:00,136296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:57Z021ycOdr6UxqpyK3rXF,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",251493,SE,,,Mrs. Juliette Low (Live at St. Pancras Church),Phosphorescent,Muchacho De Lujo,trackdone,,True,False,True,57Z021ycOdr6UxqpyK3rXF,Mrs. Juliette Low (Live at St. Pancras Church),Phosphorescent,Muchacho De Lujo,2019-09-30 12:14:12+00:00,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6jYl96tQY0lsG1tZtACDZx,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",211986,SE,,,II. Allemande,Johann Sebastian Bach,Bach: Keyboard Partitas Nos. 1-6,fwdbtn,,True,False,True,6jYl96tQY0lsG1tZtACDZx,II. Allemande,Johann Sebastian Bach,Bach: Keyboard Partitas Nos. 1-6,2017-05-25 16:15:07+00:00,6145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",917,SE,,,Unknown,Unknown,Unknown,fwdbtn,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2A1RPZzGu3qxFL6PiFtyPw,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",78298,SE,,,Gwan Big up Urself,Roy Woods,Waking at Dawn,trackdone,,True,False,True,2A1RPZzGu3qxFL6PiFtyPw,Gwan Big up Urself,Roy Woods,Waking at Dawn,2019-08-21 17:39:23+00:00,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0q6LuUqGLUiCPP1cbdwFs3,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",130187,SE,,,On Melancholy Hill,Gorillaz,Plastic Beach,trackdone,,False,False,True,0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,Plastic Beach,2019-08-20 14:47:08+00:00,233333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0sbULOjOb6oxHZJ8PxQ65J,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",123143,SE,,,Blue Ruby,Apollo Brown,Clouds,trackdone,,True,False,True,0sbULOjOb6oxHZJ8PxQ65J,Blue Ruby,Apollo Brown,Clouds,2017-06-14 20:20:39+00:00,123143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6A2RF5m6z0IvPDs4EbFIWv,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",248421,SE,,,Beneath Me,Klimeks,Nightglide EP,trackdone,,True,False,True,6A2RF5m6z0IvPDs4EbFIWv,Beneath Me,Klimeks,Nightglide EP,2017-04-11 21:56:39+00:00,51630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:68YLPZqAoyrR76z7nzUy1M,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",16838,SE,,,Goodbye,Azizi Gibson,preHISTORIC Till Death,fwdbtn,,False,False,True,68YLPZqAoyrR76z7nzUy1M,Goodbye,Azizi Gibson,preHISTORIC Till Death,2019-08-15 15:43:39+00:00,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6vdyUv9hoKSvdnFRnUZdO4,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",310714,SE,,,The Power of Doubt,Suburban Dream,26,trackdone,,True,False,True,6vdyUv9hoKSvdnFRnUZdO4,The Power of Doubt,Suburban Dream,26,2017-06-14 20:20:39+00:00,310714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7BjoSuHSfgJ0ucaReXnZGW,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",155100,SE,,,Deku,Whispa,Deku,trackdone,,True,False,True,7BjoSuHSfgJ0ucaReXnZGW,Deku,Whispa,Deku,2017-06-14 20:20:39+00:00,155100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6HOcw8xX8gGmoxZyfhJHlT,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",72954,SE,,,sweet.,Nohidea,osho,trackdone,,True,False,True,6HOcw8xX8gGmoxZyfhJHlT,sweet.,Nohidea,osho,2017-06-14 20:20:39+00:00,72954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3rrJog2ShaTwmVkENq0eyj,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",267534,SE,,,Money Phone,Icewear Vezzo,The Clarity 2,trackdone,,True,False,True,3rrJog2ShaTwmVkENq0eyj,Money Phone,Icewear Vezzo,The Clarity 2,2019-08-08 17:30:38+00:00,2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7ln53hzSdrXrucU2gMlWTt,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",245703,SE,,,Stay Forever,Catching Flies,The Long Journey Home,trackdone,,True,False,True,7ln53hzSdrXrucU2gMlWTt,Stay Forever,Catching Flies,The Long Journey Home,2017-06-14 20:20:39+00:00,245703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6vrOdTik0U6blVrdrpn6lt,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",357240,SE,,,"Polonaise in B-Flat Major for Violin and Orchestra, D. 580",Franz Schubert,"Schubert: Symphony No. 7 ""Unfinished"" & Rondo, Concerto & Polonaise for Violin and Orchestra",trackdone,,True,False,True,6vrOdTik0U6blVrdrpn6lt,"Polonaise in B-Flat Major for Violin and Orchestra, D. 580",Franz Schubert,"Schubert: Symphony No. 7 ""Unfinished"" & Rondo, Concerto & Polonaise for Violin and Orchestra",2017-06-09 04:17:02+00:00,357240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2o8292IJhCH5NWjwDCBsma,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",196075,SE,,,Whatever I Am,Skit,Whatever I Am,trackdone,,True,False,True,2o8292IJhCH5NWjwDCBsma,Whatever I Am,Skit,Whatever I Am,2017-05-31 00:24:51+00:00,196075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6FZ53SQb9creiKY4PDm5NF,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",3540,SE,,,Ambre,Nils Frahm,The Glass Effect (The Music of Philip Glass & Others),backbtn,,True,False,True,6FZ53SQb9creiKY4PDm5NF,Ambre,Nils Frahm,The Glass Effect (The Music of Philip Glass & Others),2017-05-28 08:57:32+00:00,230493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4hwrXNlfR3tpM2ylkoXpas,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",247926,SE,,,Body Horror,Gud,Body Horror,trackdone,,True,False,True,4hwrXNlfR3tpM2ylkoXpas,Body Horror,Gud,Body Horror,2017-04-03 08:38:45+00:00,247926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1Tk3SUk1XycYWT311uRe8Q,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",237026,SE,,,"Serenade for Strings in C Major, Op. 48, TH 48: II. Valse",Pyotr Ilyich Tchaikovsky,Tchaikovsky: Violin Concerto & Serenade for Strings,trackdone,,True,False,True,1Tk3SUk1XycYWT311uRe8Q,"Serenade for Strings in C Major, Op. 48, TH 48: II. Valse",Pyotr Ilyich Tchaikovsky,Tchaikovsky: Violin Concerto & Serenade for Strings,2017-06-09 02:42:04+00:00,237026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6sp6BwJCvTDRE0HIKBSYxk,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",246495,SE,,,IV. Rondeau. Allegro ma non troppo,Wolfgang Amadeus Mozart,"Mozart: Symphony No. 35, K. 320 ""Haffner"" & Serenade No. 9, K. 385 ""Posthorn""",trackdone,,True,False,True,6sp6BwJCvTDRE0HIKBSYxk,IV. Rondeau. Allegro ma non troppo,Wolfgang Amadeus Mozart,"Mozart: Symphony No. 35, K. 320 ""Haffner"" & Serenade No. 9, K. 385 ""Posthorn""",2017-05-25 16:15:33+00:00,4683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1TuopWDIuDi1553081zvuU,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",212881,SE,,,Resonance,Home,Odyssey,trackdone,,True,False,True,1TuopWDIuDi1553081zvuU,Resonance,Home,Odyssey,2019-09-06 09:55:13+00:00,168029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4MUvu1sCKqB6RrGT2q8YDz,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",4537,SE,,,As It Is,ambinate,Horizon EP,clickrow,,True,False,True,4MUvu1sCKqB6RrGT2q8YDz,As It Is,ambinate,Horizon EP,2017-06-14 20:20:39+00:00,4537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5CXexDkpRC20VX2w0iQ3Ur,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",108607,SE,,,City Sleeps,Wun Two,Penthouse,fwdbtn,,True,False,True,5CXexDkpRC20VX2w0iQ3Ur,City Sleeps,Wun Two,Penthouse,2017-06-14 20:20:39+00:00,108607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6JjEVlMkfHWMeYavkEYzNO,2017-06-14 20:20:39+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",193911,SE,,,Gassed Up,Nebu Kiniza,Gassed Up,clickrow,,True,False,True,6JjEVlMkfHWMeYavkEYzNO,Gassed Up,Nebu Kiniza,Gassed Up,2016-12-20 21:02:28+00:00,193911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6jYl96tQY0lsG1tZtACDZx,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",211986,SE,,,II. Allemande,Johann Sebastian Bach,Bach: Keyboard Partitas Nos. 1-6,trackdone,,False,False,True,6jYl96tQY0lsG1tZtACDZx,II. Allemande,Johann Sebastian Bach,Bach: Keyboard Partitas Nos. 1-6,2017-05-25 16:15:07+00:00,6145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2LTv7hBKSihUDNsBpML4UQ,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",288956,SE,,,Generation Z,The Underachievers,Evermore - The Art of Duality,trackdone,,True,False,True,2LTv7hBKSihUDNsBpML4UQ,Generation Z,The Underachievers,Evermore - The Art of Duality,2019-08-20 13:49:24+00:00,139796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5ihDGnhQgMA0F0tk9fNLlA,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",232983,SE,,,Thought It Was a Drought,Future,DS2,fwdbtn,,True,False,True,5ihDGnhQgMA0F0tk9fNLlA,Thought It Was a Drought,Future,DS2,2019-08-16 23:40:07+00:00,265213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:31Tcc6jCba7ed8Z8YK9juV,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",34181,SE,,,Fist Heart Mighty Dawn Dart,Ty Segall,Ty Rex,fwdbtn,,True,False,True,31Tcc6jCba7ed8Z8YK9juV,Fist Heart Mighty Dawn Dart,Ty Segall,Ty Rex,2019-08-08 17:30:38+00:00,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6NYp4TpCo7spWlgGJg0Vsw,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",487386,SE,,,II. Andante,Wolfgang Amadeus Mozart,"Mozart: Symphony No. 35, K. 320 ""Haffner"" & Serenade No. 9, K. 385 ""Posthorn""",fwdbtn,,False,False,True,6NYp4TpCo7spWlgGJg0Vsw,II. Andante,Wolfgang Amadeus Mozart,"Mozart: Symphony No. 35, K. 320 ""Haffner"" & Serenade No. 9, K. 385 ""Posthorn""",2017-05-25 16:16:31+00:00,53965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6JjEVlMkfHWMeYavkEYzNO,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",382611,SE,,,Gassed Up,Nebu Kiniza,Gassed Up,clickrow,,False,False,True,6JjEVlMkfHWMeYavkEYzNO,Gassed Up,Nebu Kiniza,Gassed Up,2016-12-20 21:02:28+00:00,193911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5zImG5hmidDf0EBhbNfRm3,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",3302,SE,,,The Lost Sky,Jesca Hoop,Memories Are Now,fwdbtn,,True,False,True,5zImG5hmidDf0EBhbNfRm3,The Lost Sky,Jesca Hoop,Memories Are Now,2019-08-15 15:43:39+00:00,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7uuBfgY1vBCalrQRyyQhqs,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",173294,SE,,,Gospel,Rich Brian,Gospel,clickrow,,False,False,True,7uuBfgY1vBCalrQRyyQhqs,Gospel,Rich Brian,Gospel,2017-05-19 18:37:35+00:00,1209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6FZ53SQb9creiKY4PDm5NF,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",230493,SE,,,Ambre,Nils Frahm,The Glass Effect (The Music of Philip Glass & Others),trackdone,,False,False,True,6FZ53SQb9creiKY4PDm5NF,Ambre,Nils Frahm,The Glass Effect (The Music of Philip Glass & Others),2017-05-28 08:57:32+00:00,230493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0jDXP5v4OoqBOTvY8WmgsH,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",4115,SE,,,Delirium,Neko Case,case/lang/veirs,fwdbtn,,True,False,True,0jDXP5v4OoqBOTvY8WmgsH,Delirium,Neko Case,case/lang/veirs,2019-08-06 17:12:17+00:00,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1eEj7d8YdEMxOxlQ64aAqC,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",4057,SE,,,Herb Shuttles,The Underachievers,Indigoism,fwdbtn,,True,False,True,1eEj7d8YdEMxOxlQ64aAqC,Herb Shuttles,The Underachievers,Indigoism,2019-10-23 22:11:34+00:00,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3mK6uZ3sUo2ZOpU7EuKqsG,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",235800,SE,,,"Italian Concerto in F Major, BWV 971: Italian Concerto in F Major, BWV 971: I. [Allegro]",Johann Sebastian Bach,Murray Perahia Plays Bach Concertos,trackdone,,False,False,True,3mK6uZ3sUo2ZOpU7EuKqsG,"Italian Concerto in F Major, BWV 971: Italian Concerto in F Major, BWV 971: I. [Allegro]",Johann Sebastian Bach,Murray Perahia Plays Bach Concertos,2017-05-25 16:15:12+00:00,5064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2IkK0qCVW7Z3Fa8pW0vXM0,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",12640,SE,,,Under Your Spell,Desire,Desire,trackdone,,False,False,True,2IkK0qCVW7Z3Fa8pW0vXM0,Under Your Spell,Desire,Desire,2019-08-15 15:43:39+00:00,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6NeUmwrvmkIuTO9dh3qOwT,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",254106,SE,,,Misery's Crown,Dark Tranquillity,Fiction,trackdone,,True,False,True,6NeUmwrvmkIuTO9dh3qOwT,Misery's Crown,Dark Tranquillity,Fiction,2021-03-23 19:54:50+00:00,254106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6HszFW6X5wM8DKX1SO0LaK,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",208626,SE,,,Flying High (feat. Toro y Moi),Travis Scott,Rodeo,fwdbtn,,True,False,True,6HszFW6X5wM8DKX1SO0LaK,Flying High (feat. Toro y Moi),Travis Scott,Rodeo,2019-08-27 12:07:03+00:00,836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3u9HxfcMCFYwJ2R0nkpDWV,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",41836,SE,,,"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)",A$AP Mob,Cozy Tapes: Vol. 1 Friends -,fwdbtn,,True,False,True,3u9HxfcMCFYwJ2R0nkpDWV,"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)",A$AP Mob,Cozy Tapes: Vol. 1 Friends -,2019-08-08 17:30:38+00:00,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:54ZBQZvFtPkLHAvuphZSy4,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1565,SE,,,Go Out Tonight,Mando Diao,Give Me Fire,fwdbtn,,True,False,True,54ZBQZvFtPkLHAvuphZSy4,Go Out Tonight,Mando Diao,Give Me Fire,2016-12-15 02:33:17+00:00,20549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1v2FgwWOWyFLkOgQsM9meg,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1287,SE,,,Minors,Toro y Moi,Causers of This,fwdbtn,,True,False,True,1v2FgwWOWyFLkOgQsM9meg,Minors,Toro y Moi,Causers of This,2016-12-15 02:35:27+00:00,14479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3eGZBmZBdffz8DUBwnesPW,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",7499,SE,,,Free My Jack,Lord Narf,Witchcraft,fwdbtn,,True,False,True,3eGZBmZBdffz8DUBwnesPW,Free My Jack,Lord Narf,Witchcraft,2016-10-31 12:11:35+00:00,24969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7d23MhPFE9eB3U8DPRirnL,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",286721,SE,,,Disparate Youth,Santigold,Master of My Make-Believe,fwdbtn,,True,False,True,7d23MhPFE9eB3U8DPRirnL,Disparate Youth,Santigold,Master of My Make-Believe,2019-08-08 11:17:17+00:00,1211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:17i5jLpzndlQhbS4SrTd0B,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",152280,SE,,,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,"Bach: Cello Suites Nos. 1, 5 & 6",clickrow,,True,False,True,17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,"Bach: Cello Suites Nos. 1, 5 & 6",2017-05-25 16:15:20+00:00,7540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4ziuxSsKtv3DMtxLRSelyv,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",3183,SE,,,MuneyJordan SpaceGhostPurrp (Trap),SpaceGhostPurrp,Nasa Gang (Remastered),fwdbtn,,True,False,True,4ziuxSsKtv3DMtxLRSelyv,MuneyJordan SpaceGhostPurrp (Trap),SpaceGhostPurrp,Nasa Gang (Remastered),2019-08-08 15:42:08+00:00,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2a3SHGbb2dPU4TvbfpMWJF,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",1880,SE,,,Sex & Super Smash Bros.,KYLE,Beautiful Loser,fwdbtn,,True,False,True,2a3SHGbb2dPU4TvbfpMWJF,Sex & Super Smash Bros.,KYLE,Beautiful Loser,2019-08-06 17:12:27+00:00,63889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3wb8gABvLjAZ2gQXzcBkrI,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",16776,SE,,,House,The Psychedelic Furs,Book of Days,trackdone,,True,False,True,3wb8gABvLjAZ2gQXzcBkrI,House,The Psychedelic Furs,Book of Days,2019-08-01 03:42:16+00:00,40859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0kk5WvX2znSoUgXag0bOrX,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",556133,SE,,,"Keyboard Concerto in G Major, Hob. XVIII:4: I. Allegro",Joseph Haydn,Emanuel Ax Plays Haydn,trackdone,,False,False,True,0kk5WvX2znSoUgXag0bOrX,"Keyboard Concerto in G Major, Hob. XVIII:4: I. Allegro",Joseph Haydn,Emanuel Ax Plays Haydn,2017-05-28 08:57:32+00:00,556133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4HcHZejFvCaCoKmpHdKdpM,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",112079,SE,,,Marching Orders,Heiruspecs,A Tiger Dancing,trackdone,,False,False,True,4HcHZejFvCaCoKmpHdKdpM,Marching Orders,Heiruspecs,A Tiger Dancing,2019-09-13 14:48:55+00:00,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1d1CEnqzJk3f7nooWfdefu,2017-06-14 20:20:42+00:00,willexmen,"Android OS 6.0.1 API 23 (OnePlus, ONE E1003)",17421,SE,,,Champion of Death,$uicideboy$,Radical $uicide,fwdbtn,,True,False,True,1d1CEnqzJk3f7nooWfdefu,Champion of Death,$uicideboy$,Radical $uicide,2016-10-15 19:00:34+00:00,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
